household_id,lat,lon,district,sector,urban,children_under5,avg_meal_count,water_source,sanitation_tier,income_band,risk_score,risk_label,top_drivers
HH1437,-1.918304,30.099248,Kicukiro,Kanombe,1,4,2.2,piped,high,middle,0.0818,Low,"['Low meal frequency (< 2 meals/day)', 'High number of children under 5', 'Low household income']"
HH1438,-2.020032,30.181297,Kicukiro,Gahanga,0,0,1.6,unprotected_well,low,low,0.844,High,"['Poor sanitation', 'Unsafe water source', 'Low meal frequency (< 2 meals/day)']"
HH1439,-1.929394,30.106692,Kicukiro,Kagarama,0,5,3.4,unprotected_well,medium,high,0.2671,Low,"['Unsafe water source', 'Poor sanitation', 'High number of children under 5']"
HH1440,-1.909578,30.161925,Kicukiro,Niboye,0,1,2.1,protected_well,low,middle,0.4941,Medium,"['Poor sanitation', 'Low meal frequency (< 2 meals/day)', 'Unsafe water source']"
HH1441,-2.013445,30.0699,Kicukiro,Kanombe,1,2,2.7,piped,medium,high,0.0712,Low,"['Poor sanitation', 'High number of children under 5', 'Low meal frequency (< 2 meals/day)']"
HH1442,-1.947574,30.039231,Kicukiro,Niboye,1,3,2.1,unprotected_well,high,middle,0.2258,Low,"['Unsafe water source', 'Low meal frequency (< 2 meals/day)', 'High number of children under 5']"
HH1443,-2.043307,30.052304,Kicukiro,Kagarama,1,4,3.4,protected_well,medium,middle,0.1743,Low,"['Poor sanitation', 'High number of children under 5', 'Unsafe water source']"
HH1444,-1.962208,30.092347,Kicukiro,Gahanga,1,2,2.6,piped,medium,middle,0.1073,Low,"['Poor sanitation', 'Low meal frequency (< 2 meals/day)', 'Low household income']"
HH1445,-2.004798,30.136839,Kicukiro,Gatenga,0,3,1.2,piped,medium,low,0.4546,Medium,"['Low meal frequency (< 2 meals/day)', 'Poor sanitation', 'Low household income']"
HH1446,-1.931153,30.057311,Kicukiro,Kanombe,1,1,2.0,protected_well,medium,middle,0.1769,Low,"['Poor sanitation', 'Low meal frequency (< 2 meals/day)', 'Unsafe water source']"
HH1447,-1.992718,30.120061,Kicukiro,Niboye,0,2,2.1,unprotected_well,high,low,0.4866,Medium,"['Unsafe water source', 'Low household income', 'Low meal frequency (< 2 meals/day)']"
HH1448,-1.952032,30.10188,Kicukiro,Gahanga,0,3,2.7,surface,medium,low,0.7942,High,"['Unsafe water source', 'Poor sanitation', 'Low household income']"
HH1449,-2.054683,30.031252,Kicukiro,Gahanga,1,2,2.0,protected_well,high,high,0.0771,Low,"['Low meal frequency (< 2 meals/day)', 'Unsafe water source', 'High number of children under 5']"
HH1450,-2.01817,30.1823,Kicukiro,Gatenga,1,3,3.1,surface,high,high,0.2198,Low,"['Unsafe water source', 'High number of children under 5']"
HH1451,-1.92288,30.145774,Kicukiro,Kagarama,1,0,1.7,piped,high,middle,0.0708,Low,"['Low meal frequency (< 2 meals/day)', 'Low household income']"
HH1452,-1.999618,30.032665,Kicukiro,Gatenga,0,4,3.1,surface,medium,low,0.7903,High,"['Unsafe water source', 'Poor sanitation', 'Low household income']"
HH1453,-2.01213,30.144792,Kicukiro,Gatenga,1,1,3.4,piped,low,middle,0.2617,Low,"['Poor sanitation', 'Low household income', 'High number of children under 5']"
HH1454,-1.983677,30.062253,Kicukiro,Kagarama,1,4,2.3,piped,high,middle,0.0774,Low,"['Low meal frequency (< 2 meals/day)', 'High number of children under 5', 'Low household income']"
HH1455,-1.964646,30.128123,Kicukiro,Kagarama,1,5,2.8,protected_well,high,low,0.2535,Low,"['Low household income', 'High number of children under 5', 'Unsafe water source']"
HH1456,-1.931551,30.023166,Kicukiro,Kagarama,1,5,2.7,unprotected_well,low,middle,0.7784,High,"['Poor sanitation', 'Unsafe water source', 'High number of children under 5']"
HH1457,-1.97075,30.170089,Kicukiro,Gahanga,1,4,1.9,protected_well,medium,middle,0.2576,Low,"['Low meal frequency (< 2 meals/day)', 'Poor sanitation', 'High number of children under 5']"
HH1458,-1.979146,30.085245,Kicukiro,Gahanga,0,1,2.8,unprotected_well,medium,low,0.6252,High,"['Unsafe water source', 'Poor sanitation', 'Low household income']"
HH1459,-1.911322,30.098906,Kicukiro,Kanombe,1,0,2.8,protected_well,medium,middle,0.1138,Low,"['Poor sanitation', 'Unsafe water source', 'Low household income']"
HH1460,-1.986015,30.056648,Kicukiro,Kanombe,1,5,3.0,unprotected_well,low,low,0.8249,High,"['Poor sanitation', 'Unsafe water source', 'Low household income']"
HH1461,-1.908372,30.111809,Kicukiro,Gatenga,1,0,3.4,unprotected_well,high,low,0.3026,Low,"['Unsafe water source', 'Low household income']"
HH1462,-1.949729,30.108809,Kicukiro,Gatenga,1,5,3.4,surface,high,high,0.2832,Low,"['Unsafe water source', 'High number of children under 5']"
HH1463,-1.918217,30.169056,Kicukiro,Kanombe,1,2,2.6,piped,low,middle,0.3369,Low,"['Poor sanitation', 'Low meal frequency (< 2 meals/day)', 'Low household income']"
HH1464,-1.974964,30.115518,Kicukiro,Niboye,1,2,1.9,protected_well,high,middle,0.1073,Low,"['Low meal frequency (< 2 meals/day)', 'Unsafe water source', 'Low household income']"
HH1465,-2.041124,30.182819,Kicukiro,Gatenga,1,2,1.9,piped,high,high,0.0586,Low,"['Low meal frequency (< 2 meals/day)', 'High number of children under 5']"
HH1466,-2.03107,30.158528,Kicukiro,Niboye,1,4,2.6,unprotected_well,medium,middle,0.4553,Medium,"['Unsafe water source', 'Poor sanitation', 'High number of children under 5']"
HH1467,-2.053441,30.163684,Kicukiro,Niboye,0,0,3.0,protected_well,low,low,0.6595,High,"['Poor sanitation', 'Low household income', 'Unsafe water source']"
HH1468,-2.005788,30.164445,Kicukiro,Kagarama,0,5,2.6,unprotected_well,medium,low,0.7378,High,"['Unsafe water source', 'Poor sanitation', 'Low household income']"
HH1469,-1.977319,30.087562,Kicukiro,Gahanga,1,4,2.6,unprotected_well,medium,middle,0.4553,Medium,"['Unsafe water source', 'Poor sanitation', 'High number of children under 5']"
HH1470,-1.937177,30.061799,Kicukiro,Kanombe,1,5,3.4,protected_well,high,low,0.2352,Low,"['Low household income', 'High number of children under 5', 'Unsafe water source']"
HH1471,-2.017892,30.182209,Kicukiro,Gahanga,0,0,1.9,piped,low,low,0.6478,High,"['Poor sanitation', 'Low meal frequency (< 2 meals/day)', 'Low household income']"
HH1472,-1.971538,30.158638,Kicukiro,Kanombe,1,5,2.4,unprotected_well,low,middle,0.7953,High,"['Poor sanitation', 'Unsafe water source', 'High number of children under 5']"
HH1473,-1.918162,30.094795,Kicukiro,Gahanga,0,5,3.1,protected_well,low,middle,0.5717,Medium,"['Poor sanitation', 'High number of children under 5', 'Unsafe water source']"
HH1474,-1.99299,30.073767,Kicukiro,Kanombe,1,3,3.2,piped,high,middle,0.0389,Low,"['High number of children under 5', 'Low household income']"
HH1475,-1.96772,30.059842,Kicukiro,Gahanga,0,2,2.0,protected_well,medium,low,0.4754,Medium,"['Poor sanitation', 'Low meal frequency (< 2 meals/day)', 'Low household income']"
HH1476,-1.993147,30.084853,Kicukiro,Kagarama,1,0,2.1,piped,high,low,0.1055,Low,"['Low household income', 'Low meal frequency (< 2 meals/day)']"
HH1477,-2.04674,30.106207,Kicukiro,Niboye,0,3,2.1,protected_well,low,middle,0.5811,Medium,"['Poor sanitation', 'Low meal frequency (< 2 meals/day)', 'Unsafe water source']"
HH1478,-1.946619,30.072813,Kicukiro,Kanombe,1,5,1.9,protected_well,medium,middle,0.2896,Low,"['Low meal frequency (< 2 meals/day)', 'Poor sanitation', 'High number of children under 5']"
HH1479,-2.02203,30.131498,Kicukiro,Niboye,0,2,2.4,unprotected_well,low,low,0.8262,High,"['Poor sanitation', 'Unsafe water source', 'Low household income']"
HH1480,-2.034925,30.092211,Kicukiro,Kanombe,1,3,2.8,piped,medium,high,0.0751,Low,"['Poor sanitation', 'High number of children under 5', 'Low meal frequency (< 2 meals/day)']"
HH1481,-1.932034,30.095019,Kicukiro,Kanombe,0,5,1.4,piped,low,low,0.7985,High,"['Poor sanitation', 'Low meal frequency (< 2 meals/day)', 'Low household income']"
HH1482,-1.991989,30.127317,Kicukiro,Kagarama,1,5,1.7,piped,high,middle,0.1142,Low,"['Low meal frequency (< 2 meals/day)', 'High number of children under 5', 'Low household income']"
HH1483,-1.97194,30.131219,Kicukiro,Gahanga,1,5,3.3,piped,high,middle,0.0552,Low,"['High number of children under 5', 'Low household income']"
HH1484,-2.046453,30.149407,Kicukiro,Kanombe,1,4,1.9,surface,high,middle,0.5523,Medium,"['Unsafe water source', 'Low meal frequency (< 2 meals/day)', 'High number of children under 5']"
HH1485,-1.922124,30.168007,Kicukiro,Gahanga,1,2,3.3,piped,high,low,0.0855,Low,"['Low household income', 'High number of children under 5']"
HH1486,-2.055892,30.045727,Kicukiro,Kagarama,1,4,2.9,piped,high,middle,0.0511,Low,"['High number of children under 5', 'Low household income', 'Low meal frequency (< 2 meals/day)']"
HH1487,-2.036591,30.059848,Kicukiro,Gatenga,1,3,1.8,piped,high,high,0.0697,Low,"['Low meal frequency (< 2 meals/day)', 'High number of children under 5']"
HH1488,-2.030429,30.065455,Kicukiro,Niboye,0,4,3.2,protected_well,high,low,0.2024,Low,"['Low household income', 'High number of children under 5', 'Unsafe water source']"
HH1489,-2.05857,30.164387,Kicukiro,Kanombe,1,3,2.5,protected_well,high,low,0.2133,Low,"['Low household income', 'Unsafe water source', 'Low meal frequency (< 2 meals/day)']"
HH1490,-1.906938,30.115875,Kicukiro,Kagarama,0,4,3.0,surface,high,low,0.7007,High,"['Unsafe water source', 'Low household income', 'High number of children under 5']"
HH1491,-2.057188,30.122058,Kicukiro,Gahanga,1,5,1.6,piped,medium,low,0.501,Medium,"['Low meal frequency (< 2 meals/day)', 'Poor sanitation', 'Low household income']"
HH1492,-2.024695,30.079585,Kicukiro,Kanombe,0,3,2.3,piped,medium,low,0.3378,Low,"['Poor sanitation', 'Low household income', 'Low meal frequency (< 2 meals/day)']"
HH1493,-2.057332,30.050914,Kicukiro,Gahanga,1,1,2.7,piped,medium,middle,0.0908,Low,"['Poor sanitation', 'Low household income', 'Low meal frequency (< 2 meals/day)']"
HH1494,-2.031458,30.04193,Kicukiro,Gatenga,1,3,2.8,piped,medium,high,0.0751,Low,"['Poor sanitation', 'High number of children under 5', 'Low meal frequency (< 2 meals/day)']"
HH1495,-1.936186,30.072985,Kicukiro,Kanombe,1,5,2.5,piped,medium,low,0.4035,Medium,"['Poor sanitation', 'Low household income', 'High number of children under 5']"
HH1496,-1.976264,30.14599,Kicukiro,Niboye,1,0,1.9,piped,high,low,0.1163,Low,"['Low meal frequency (< 2 meals/day)', 'Low household income']"
HH1497,-2.013065,30.137813,Kicukiro,Kanombe,1,0,2.0,protected_well,high,middle,0.0837,Low,"['Low meal frequency (< 2 meals/day)', 'Unsafe water source', 'Low household income']"
HH1498,-1.92788,30.141443,Kicukiro,Niboye,1,0,1.1,protected_well,high,low,0.2383,Low,"['Low meal frequency (< 2 meals/day)', 'Low household income', 'Unsafe water source']"
HH1499,-2.047431,30.103087,Kicukiro,Gahanga,1,3,3.1,piped,medium,middle,0.0995,Low,"['Poor sanitation', 'High number of children under 5', 'Low household income']"
HH1500,-2.019967,30.107596,Kicukiro,Kanombe,1,0,2.5,protected_well,high,high,0.042,Low,"['Unsafe water source', 'Low meal frequency (< 2 meals/day)']"
HH1501,-2.208305,30.221593,Bugesera,Kamabuye,0,4,1.6,surface,medium,middle,0.7773,High,"['Unsafe water source', 'Low meal frequency (< 2 meals/day)', 'Poor sanitation']"
HH1502,-2.199106,30.174917,Bugesera,Kamabuye,0,2,2.4,protected_well,low,low,0.7458,High,"['Poor sanitation', 'Low household income', 'Low meal frequency (< 2 meals/day)']"
HH1503,-2.193836,30.318345,Bugesera,Juru,1,2,2.1,protected_well,medium,high,0.1288,Low,"['Poor sanitation', 'Low meal frequency (< 2 meals/day)', 'Unsafe water source']"
HH1504,-2.179808,30.214023,Bugesera,Kamabuye,0,1,1.8,piped,medium,middle,0.1355,Low,"['Low meal frequency (< 2 meals/day)', 'Poor sanitation', 'Low household income']"
HH1505,-2.091179,30.314046,Bugesera,Juru,1,4,2.1,protected_well,medium,high,0.1544,Low,"['Poor sanitation', 'Low meal frequency (< 2 meals/day)', 'High number of children under 5']"
HH1506,-2.156743,30.243304,Bugesera,Gashora,0,5,1.4,protected_well,low,low,0.8391,High,"['Poor sanitation', 'Low meal frequency (< 2 meals/day)', 'Low household income']"
HH1507,-2.086991,30.318466,Bugesera,Ntarama,0,1,2.3,unprotected_well,low,low,0.8217,High,"['Poor sanitation', 'Unsafe water source', 'Low household income']"
HH1508,-2.243269,30.20139,Bugesera,Gashora,0,3,3.3,surface,low,middle,0.8199,High,"['Unsafe water source', 'Poor sanitation', 'High number of children under 5']"
HH1509,-2.189207,30.167249,Bugesera,Ntarama,0,5,1.9,unprotected_well,low,middle,0.8221,High,"['Poor sanitation', 'Unsafe water source', 'Low meal frequency (< 2 meals/day)']"
HH1510,-2.107432,30.188902,Bugesera,Ntarama,0,0,2.5,protected_well,medium,middle,0.1302,Low,"['Poor sanitation', 'Unsafe water source', 'Low meal frequency (< 2 meals/day)']"
HH1511,-2.091959,30.23109,Bugesera,Juru,0,5,2.5,unprotected_well,high,low,0.5711,Medium,"['Unsafe water source', 'Low household income', 'High number of children under 5']"
HH1512,-2.163771,30.199812,Bugesera,Kamabuye,0,5,2.5,protected_well,high,middle,0.1124,Low,"['High number of children under 5', 'Unsafe water source', 'Low meal frequency (< 2 meals/day)']"
HH1513,-2.127224,30.17416,Bugesera,Kamabuye,0,1,2.5,protected_well,medium,middle,0.1463,Low,"['Poor sanitation', 'Unsafe water source', 'Low meal frequency (< 2 meals/day)']"
HH1514,-2.221535,30.239004,Bugesera,Juru,0,4,1.1,surface,high,low,0.8117,High,"['Unsafe water source', 'Low meal frequency (< 2 meals/day)', 'Low household income']"
HH1515,-2.171357,30.306218,Bugesera,Juru,1,4,3.2,piped,low,high,0.2171,Low,"['Poor sanitation', 'High number of children under 5']"
HH1516,-2.143957,30.295071,Bugesera,Gashora,0,0,3.1,unprotected_well,low,middle,0.6373,High,"['Poor sanitation', 'Unsafe water source', 'Low household income']"
HH1517,-2.101295,30.213122,Bugesera,Juru,1,5,1.2,piped,high,low,0.2805,Low,"['Low meal frequency (< 2 meals/day)', 'Low household income', 'High number of children under 5']"
HH1518,-2.159641,30.218383,Bugesera,Kamabuye,0,0,2.4,protected_well,low,middle,0.4168,Medium,"['Poor sanitation', 'Low meal frequency (< 2 meals/day)', 'Unsafe water source']"
HH1519,-2.172301,30.277411,Bugesera,Juru,0,2,2.2,protected_well,low,middle,0.5278,Medium,"['Poor sanitation', 'Low meal frequency (< 2 meals/day)', 'Unsafe water source']"
HH1520,-2.221219,30.321468,Bugesera,Juru,0,1,2.8,surface,low,low,0.8504,High,"['Unsafe water source', 'Poor sanitation', 'Low household income']"
HH1521,-2.136862,30.224588,Bugesera,Ntarama,0,5,2.3,unprotected_well,medium,middle,0.5321,Medium,"['Unsafe water source', 'Poor sanitation', 'High number of children under 5']"
HH1522,-2.156138,30.316543,Bugesera,Juru,0,3,3.1,protected_well,medium,middle,0.1527,Low,"['Poor sanitation', 'Unsafe water source', 'High number of children under 5']"
HH1523,-2.228106,30.269163,Bugesera,Gashora,0,2,2.8,surface,low,low,0.8573,High,"['Unsafe water source', 'Poor sanitation', 'Low household income']"
HH1524,-2.233136,30.306844,Bugesera,Juru,1,5,1.4,piped,medium,low,0.5224,Medium,"['Low meal frequency (< 2 meals/day)', 'Poor sanitation', 'Low household income']"
HH1525,-2.191102,30.203154,Bugesera,Mareba,1,1,2.3,piped,medium,low,0.2607,Low,"['Poor sanitation', 'Low household income', 'Low meal frequency (< 2 meals/day)']"
HH1526,-2.236905,30.209972,Bugesera,Mareba,0,3,2.0,surface,medium,middle,0.7272,High,"['Unsafe water source', 'Poor sanitation', 'Low meal frequency (< 2 meals/day)']"
HH1527,-2.091339,30.223767,Bugesera,Ntarama,1,2,3.2,protected_well,high,middle,0.057,Low,"['Unsafe water source', 'Low household income', 'High number of children under 5']"
HH1528,-2.101296,30.165848,Bugesera,Ntarama,1,3,1.6,protected_well,high,high,0.1018,Low,"['Low meal frequency (< 2 meals/day)', 'Unsafe water source', 'High number of children under 5']"
HH1529,-2.175833,30.222284,Bugesera,Mareba,0,4,3.0,unprotected_well,low,middle,0.7426,High,"['Poor sanitation', 'Unsafe water source', 'High number of children under 5']"
HH1530,-2.231927,30.173627,Bugesera,Ntarama,0,5,1.6,surface,medium,middle,0.796,High,"['Unsafe water source', 'Low meal frequency (< 2 meals/day)', 'Poor sanitation']"
HH1531,-2.14515,30.184829,Bugesera,Ntarama,1,4,2.6,piped,low,low,0.7053,High,"['Poor sanitation', 'Low household income', 'High number of children under 5']"
HH1532,-2.207689,30.282864,Bugesera,Kamabuye,0,5,3.2,protected_well,low,low,0.7594,High,"['Poor sanitation', 'Low household income', 'High number of children under 5']"
HH1533,-2.242449,30.323084,Bugesera,Kamabuye,1,2,2.2,piped,high,high,0.0464,Low,"['Low meal frequency (< 2 meals/day)', 'High number of children under 5']"
HH1534,-2.146928,30.3067,Bugesera,Juru,0,4,2.2,unprotected_well,low,low,0.851,High,"['Poor sanitation', 'Unsafe water source', 'Low household income']"
HH1535,-2.085394,30.258503,Bugesera,Mareba,0,3,1.7,unprotected_well,high,low,0.5711,Medium,"['Unsafe water source', 'Low meal frequency (< 2 meals/day)', 'Low household income']"
HH1536,-2.208179,30.256157,Bugesera,Gashora,1,1,2.1,piped,high,low,0.1205,Low,"['Low household income', 'Low meal frequency (< 2 meals/day)', 'High number of children under 5']"
HH1537,-2.232868,30.280778,Bugesera,Mareba,0,3,3.1,piped,low,high,0.1925,Low,"['Poor sanitation', 'High number of children under 5']"
HH1538,-2.128634,30.18189,Bugesera,Mareba,0,5,1.6,unprotected_well,low,high,0.7655,High,"['Poor sanitation', 'Unsafe water source', 'Low meal frequency (< 2 meals/day)']"
HH1539,-2.237069,30.23346,Bugesera,Kamabuye,0,3,3.1,unprotected_well,medium,low,0.6674,High,"['Unsafe water source', 'Poor sanitation', 'Low household income']"
HH1540,-2.200775,30.269439,Bugesera,Kamabuye,0,4,1.9,unprotected_well,low,low,0.8637,High,"['Poor sanitation', 'Unsafe water source', 'Low meal frequency (< 2 meals/day)']"
HH1541,-2.212347,30.318771,Bugesera,Ntarama,1,5,2.4,unprotected_well,medium,high,0.3219,Low,"['Unsafe water source', 'Poor sanitation', 'High number of children under 5']"
HH1542,-2.214689,30.189542,Bugesera,Gashora,0,4,2.1,unprotected_well,low,low,0.8553,High,"['Poor sanitation', 'Unsafe water source', 'Low household income']"
HH1543,-2.086066,30.216604,Bugesera,Kamabuye,0,4,3.1,unprotected_well,low,low,0.8169,High,"['Poor sanitation', 'Unsafe water source', 'Low household income']"
HH1544,-2.138699,30.253848,Bugesera,Ntarama,0,3,1.9,surface,high,middle,0.5084,Medium,"['Unsafe water source', 'Low meal frequency (< 2 meals/day)', 'High number of children under 5']"
HH1545,-2.120783,30.199731,Bugesera,Gashora,0,5,3.4,surface,medium,low,0.7998,High,"['Unsafe water source', 'Poor sanitation', 'Low household income']"
HH1546,-2.137684,30.231677,Bugesera,Kamabuye,1,5,3.3,piped,high,high,0.0344,Low,['High number of children under 5']
HH1547,-2.22459,30.206992,Bugesera,Mareba,0,4,3.1,unprotected_well,low,low,0.8169,High,"['Poor sanitation', 'Unsafe water source', 'Low household income']"
HH1548,-2.230306,30.165599,Bugesera,Mareba,0,0,2.0,protected_well,medium,low,0.386,Medium,"['Poor sanitation', 'Low meal frequency (< 2 meals/day)', 'Low household income']"
HH1549,-2.191077,30.188452,Bugesera,Gashora,1,0,1.4,piped,high,low,0.1445,Low,"['Low meal frequency (< 2 meals/day)', 'Low household income']"
HH1550,-2.137177,30.296561,Bugesera,Gashora,0,5,2.5,protected_well,low,middle,0.6204,High,"['Poor sanitation', 'High number of children under 5', 'Unsafe water source']"
