household_id,lat,lon,district,sector,urban,children_under5,avg_meal_count,water_source,sanitation_tier,income_band
HH1561,-2.161741,30.177787,Bugesera,Ntarama,0,0,2.1,surface,medium,low
HH1562,-2.188783,30.29983,Bugesera,Gashora,0,0,1.7,unprotected_well,low,middle
HH1563,-2.157339,30.259806,Bugesera,Mareba,0,3,1.2,protected_well,low,low
HH1564,-2.132972,30.193955,Bugesera,Ntarama,0,5,2.7,piped,high,low
HH1565,-2.113372,30.294415,Bugesera,Juru,0,1,3.3,unprotected_well,low,middle
HH1566,-2.198527,30.231103,Bugesera,Kamabuye,0,5,3.5,unprotected_well,low,low
HH1567,-2.226689,30.264474,Bugesera,Ntarama,0,3,3.2,protected_well,medium,middle
HH1568,-2.197037,30.257996,Bugesera,Mareba,0,4,1.9,unprotected_well,low,low
HH1569,-2.150577,30.285732,Bugesera,Ntarama,0,0,1.6,unprotected_well,high,middle
HH1570,-2.14116,30.201224,Bugesera,Juru,1,5,2.2,piped,high,middle
HH1571,-2.16019,30.25745,Bugesera,Gashora,1,0,1.6,piped,high,middle
HH1572,-2.121341,30.195138,Bugesera,Mareba,0,5,1.8,unprotected_well,high,low
HH1573,-2.166694,30.219459,Bugesera,Gashora,0,0,3.0,unprotected_well,low,middle
HH1574,-2.126585,30.272867,Bugesera,Kamabuye,1,4,2.9,piped,medium,middle
HH1575,-2.170363,30.314318,Bugesera,Gashora,0,4,3.4,unprotected_well,low,middle
HH1576,-2.237466,30.237537,Bugesera,Ntarama,0,5,1.6,unprotected_well,low,low
HH1577,-2.169792,30.194073,Bugesera,Juru,0,0,1.7,protected_well,low,low
HH1578,-2.174406,30.20771,Bugesera,Gashora,0,4,2.7,piped,medium,middle
HH1579,-2.107806,30.266643,Bugesera,Juru,0,4,3.3,unprotected_well,low,low
HH1580,-2.216836,30.174308,Bugesera,Mareba,0,0,2.3,unprotected_well,low,low
HH1581,-2.209318,30.252319,Bugesera,Mareba,1,1,1.8,piped,high,low
HH1582,-2.116153,30.223568,Bugesera,Ntarama,0,1,3.1,unprotected_well,low,low
HH1583,-2.14757,30.275166,Bugesera,Ntarama,0,5,1.6,unprotected_well,low,middle
HH1584,-2.237229,30.264233,Bugesera,Ntarama,1,1,1.1,piped,high,low
HH1585,-2.088572,30.182204,Bugesera,Juru,0,4,2.0,surface,low,low
HH1586,-2.117293,30.170287,Bugesera,Kamabuye,0,1,2.7,piped,low,middle
HH1587,-2.177275,30.238135,Bugesera,Kamabuye,1,4,1.7,piped,high,middle
HH1588,-2.180188,30.262074,Bugesera,Kamabuye,0,5,3.0,protected_well,low,low
HH1589,-2.117831,30.271813,Bugesera,Mareba,0,2,3.1,surface,low,middle
HH1590,-2.124766,30.195521,Bugesera,Mareba,0,5,2.8,unprotected_well,low,low
HH1591,-2.149635,30.187392,Bugesera,Kamabuye,0,0,3.0,unprotected_well,low,low
HH1592,-2.187528,30.280726,Bugesera,Ntarama,0,5,3.5,surface,low,low
HH1593,-2.222272,30.234022,Bugesera,Gashora,0,1,2.8,unprotected_well,medium,middle
HH1594,-2.086248,30.300197,Bugesera,Kamabuye,0,1,1.2,unprotected_well,low,low
HH1595,-2.216523,30.285606,Bugesera,Gashora,0,2,2.2,surface,medium,low
HH1596,-2.162075,30.218159,Bugesera,Kamabuye,0,1,1.7,protected_well,medium,low
HH1597,-2.233169,30.239998,Bugesera,Gashora,0,0,2.0,protected_well,low,middle
HH1598,-2.213641,30.193597,Bugesera,Ntarama,0,0,2.4,surface,low,middle
HH1599,-2.203904,30.302122,Bugesera,Mareba,0,5,3.3,protected_well,medium,low
HH1600,-2.11391,30.26375,Bugesera,Kamabuye,0,4,2.3,protected_well,low,middle
HH1601,-2.207253,30.310271,Bugesera,Kamabuye,0,2,1.6,unprotected_well,high,low
HH1602,-2.235332,30.227581,Bugesera,Ntarama,0,1,3.3,unprotected_well,low,middle
HH1603,-2.173073,30.216645,Bugesera,Juru,1,5,2.1,surface,low,middle
HH1604,-2.189847,30.246843,Bugesera,Kamabuye,1,1,2.2,protected_well,medium,low
HH1605,-2.164115,30.250094,Bugesera,Gashora,1,2,3.2,protected_well,medium,high
HH1606,-2.236476,30.1844,Bugesera,Ntarama,0,1,3.3,unprotected_well,high,low
HH1607,-2.22257,30.17931,Bugesera,Juru,0,3,2.3,unprotected_well,medium,low
HH1608,-2.182819,30.246463,Bugesera,Kamabuye,0,4,3.3,surface,low,low
HH1609,-2.218065,30.319321,Bugesera,Kamabuye,1,0,2.1,protected_well,medium,low
HH1610,-2.2381,30.254057,Bugesera,Mareba,1,1,2.2,protected_well,medium,high
HH1611,-2.104729,30.216775,Bugesera,Juru,0,3,3.3,unprotected_well,low,middle
HH1612,-2.23332,30.26334,Bugesera,Ntarama,0,2,1.4,surface,low,low
HH1613,-2.183033,30.183517,Bugesera,Gashora,0,2,2.0,protected_well,medium,low
HH1614,-2.148901,30.262419,Bugesera,Kamabuye,0,2,2.0,unprotected_well,medium,low
HH1615,-2.176291,30.282492,Bugesera,Ntarama,0,0,2.4,unprotected_well,medium,middle
HH1616,-2.233552,30.219845,Bugesera,Mareba,1,0,2.9,protected_well,high,middle
HH1617,-2.197046,30.271219,Bugesera,Kamabuye,0,2,3.0,unprotected_well,medium,low
HH1618,-2.116881,30.304236,Bugesera,Juru,1,5,2.2,unprotected_well,medium,high
HH1619,-2.142292,30.302178,Bugesera,Ntarama,0,4,2.0,unprotected_well,low,low
HH1620,-2.213475,30.251702,Bugesera,Gashora,1,4,3.0,piped,high,middle
HH1621,-2.109766,30.279442,Bugesera,Mareba,1,3,1.7,unprotected_well,medium,middle
HH1622,-2.129919,30.176265,Bugesera,Ntarama,1,4,1.8,surface,high,middle
HH1623,-2.110261,30.211174,Bugesera,Kamabuye,1,1,2.5,piped,low,middle
HH1624,-2.1918,30.225908,Bugesera,Gashora,0,3,3.2,surface,medium,low
HH1625,-2.243003,30.19283,Bugesera,Kamabuye,0,3,2.0,surface,low,low
HH1626,-2.183787,30.204844,Bugesera,Kamabuye,1,3,1.7,piped,medium,high
HH1627,-2.124773,30.265514,Bugesera,Juru,1,3,3.2,piped,high,middle
HH1628,-2.191926,30.188731,Bugesera,Juru,0,4,1.8,unprotected_well,low,low
HH1629,-2.176453,30.219916,Bugesera,Kamabuye,0,2,1.2,piped,low,low
HH1630,-2.129389,30.175617,Bugesera,Mareba,0,2,2.8,unprotected_well,low,low
HH1631,-2.096845,30.192555,Bugesera,Juru,0,3,2.3,piped,low,low
HH1632,-2.089838,30.287455,Bugesera,Juru,1,3,2.0,unprotected_well,low,middle
HH1633,-2.161353,30.276629,Bugesera,Juru,0,1,2.4,protected_well,low,low
HH1634,-2.241054,30.173369,Bugesera,Juru,0,5,3.0,unprotected_well,high,middle
HH1635,-2.169992,30.238408,Bugesera,Gashora,0,4,2.3,unprotected_well,high,middle
HH1636,-2.237555,30.187919,Bugesera,Kamabuye,0,4,1.4,unprotected_well,medium,low
HH1637,-2.094018,30.271292,Bugesera,Gashora,0,2,2.4,protected_well,medium,middle
HH1638,-2.200818,30.265527,Bugesera,Ntarama,0,4,3.4,unprotected_well,high,low
HH1639,-2.130372,30.200384,Bugesera,Ntarama,0,4,2.7,unprotected_well,low,low
HH1640,-2.212631,30.188213,Bugesera,Ntarama,0,2,1.1,unprotected_well,low,low
HH1641,-2.193854,30.298478,Bugesera,Gashora,1,4,2.3,piped,low,middle
HH1642,-2.167685,30.272952,Bugesera,Kamabuye,0,4,1.5,unprotected_well,low,low
HH1643,-2.178694,30.181595,Bugesera,Ntarama,0,3,2.2,surface,low,low
HH1644,-2.20921,30.254775,Bugesera,Juru,0,5,1.4,unprotected_well,medium,low
HH1645,-2.230136,30.247438,Bugesera,Ntarama,0,0,2.5,unprotected_well,low,middle
HH1646,-2.1042,30.293021,Bugesera,Mareba,0,0,1.3,unprotected_well,medium,low
HH1647,-2.164473,30.238878,Bugesera,Juru,0,5,3.2,protected_well,medium,low
HH1648,-2.097547,30.324074,Bugesera,Juru,0,1,1.6,protected_well,medium,low
HH1649,-2.097024,30.199136,Bugesera,Juru,1,3,3.3,piped,high,middle
HH1650,-2.243054,30.194112,Bugesera,Ntarama,0,5,1.8,protected_well,low,middle
HH1651,-2.177454,30.289083,Bugesera,Juru,1,3,3.0,piped,low,low
HH1652,-2.124867,30.285497,Bugesera,Mareba,0,1,2.7,unprotected_well,medium,middle
HH1653,-2.209245,30.224943,Bugesera,Gashora,0,2,2.3,unprotected_well,low,middle
HH1654,-2.181579,30.314589,Bugesera,Mareba,1,0,2.6,protected_well,medium,low
HH1655,-2.12002,30.311408,Bugesera,Kamabuye,0,3,2.7,unprotected_well,medium,low
HH1656,-2.142981,30.193555,Bugesera,Juru,0,3,1.0,unprotected_well,low,low
HH1657,-2.140911,30.307286,Bugesera,Mareba,0,5,1.6,protected_well,low,high
HH1658,-2.089122,30.279374,Bugesera,Ntarama,0,1,1.3,unprotected_well,medium,low
HH1659,-2.142231,30.234103,Bugesera,Kamabuye,0,5,3.1,piped,high,low
HH1660,-2.115389,30.236925,Bugesera,Mareba,0,2,2.5,unprotected_well,medium,low
HH1661,-2.208555,30.229271,Bugesera,Juru,0,4,3.2,surface,low,low
HH1662,-2.232336,30.299885,Bugesera,Ntarama,0,3,1.3,protected_well,low,low
HH1663,-2.21051,30.199576,Bugesera,Juru,0,4,3.0,protected_well,medium,middle
HH1664,-2.090428,30.240638,Bugesera,Kamabuye,1,1,2.6,protected_well,medium,middle
HH1665,-2.216164,30.234998,Bugesera,Mareba,0,4,2.6,unprotected_well,high,low
HH1666,-2.113596,30.267927,Bugesera,Juru,0,3,2.5,protected_well,high,middle
HH1667,-2.232143,30.203834,Bugesera,Kamabuye,0,3,3.0,unprotected_well,medium,middle
HH1668,-2.108277,30.274189,Bugesera,Ntarama,0,1,2.3,unprotected_well,high,low
HH1669,-2.162941,30.217382,Bugesera,Mareba,1,2,3.0,piped,high,middle
HH1670,-2.206645,30.271574,Bugesera,Mareba,1,3,3.4,piped,high,middle
HH1671,-2.155575,30.225066,Bugesera,Kamabuye,1,4,1.9,protected_well,high,middle
HH1672,-2.108303,30.271269,Bugesera,Mareba,0,0,2.6,protected_well,low,middle
HH1673,-2.109336,30.196939,Bugesera,Ntarama,0,1,2.9,unprotected_well,high,low
HH1674,-2.164096,30.31486,Bugesera,Ntarama,1,2,2.8,piped,medium,middle
HH1675,-2.190668,30.284383,Bugesera,Mareba,0,2,1.7,piped,medium,low
HH1676,-2.086596,30.239219,Bugesera,Juru,0,1,1.9,unprotected_well,medium,low
HH1677,-2.177424,30.321692,Bugesera,Juru,0,4,2.3,surface,low,middle
HH1678,-2.124837,30.266834,Bugesera,Ntarama,0,3,2.7,unprotected_well,medium,middle
HH1679,-2.105599,30.290277,Bugesera,Juru,0,4,2.6,piped,low,low
HH1680,-2.141275,30.227826,Bugesera,Kamabuye,0,4,2.1,unprotected_well,low,low
HH1681,-2.144038,30.309817,Bugesera,Gashora,0,0,3.0,surface,low,middle
HH1682,-2.132564,30.190354,Bugesera,Mareba,0,1,1.8,surface,low,middle
HH1683,-2.12051,30.287994,Bugesera,Kamabuye,0,3,2.9,unprotected_well,low,middle
HH1684,-2.199922,30.282901,Bugesera,Ntarama,0,5,1.7,surface,low,low
HH1685,-2.243476,30.290921,Bugesera,Gashora,0,1,2.7,unprotected_well,low,low
HH1686,-2.199959,30.231448,Bugesera,Ntarama,0,0,1.8,unprotected_well,low,low
HH1687,-2.123273,30.181555,Bugesera,Gashora,0,5,1.8,protected_well,medium,middle
HH1688,-2.093276,30.200479,Bugesera,Kamabuye,0,2,3.0,protected_well,low,middle
HH1689,-2.234148,30.276529,Bugesera,Gashora,0,0,2.1,protected_well,low,low
HH1690,-2.147885,30.214249,Bugesera,Juru,0,1,1.4,surface,medium,low
HH1691,-2.194446,30.170591,Bugesera,Kamabuye,1,3,3.5,piped,medium,high
HH1692,-2.221665,30.267523,Bugesera,Mareba,1,3,2.1,piped,high,middle
HH1693,-2.134325,30.285237,Bugesera,Ntarama,0,4,3.1,unprotected_well,low,middle
HH1694,-2.137791,30.226142,Bugesera,Juru,0,3,2.7,unprotected_well,low,low
HH1695,-2.208037,30.270038,Bugesera,Mareba,0,1,2.8,protected_well,medium,middle
HH1696,-2.18128,30.202253,Bugesera,Gashora,0,1,2.8,protected_well,medium,low
HH1697,-2.105646,30.271161,Bugesera,Juru,0,0,1.3,piped,high,low
HH1698,-2.107352,30.289902,Bugesera,Mareba,0,0,2.0,unprotected_well,low,middle
HH1699,-2.217675,30.197902,Bugesera,Kamabuye,0,4,3.3,protected_well,low,middle
HH1700,-2.180004,30.219378,Bugesera,Gashora,0,4,1.9,surface,high,low
HH1701,-2.207589,30.212645,Bugesera,Mareba,0,2,3.1,protected_well,low,middle
HH1702,-2.129889,30.238258,Bugesera,Gashora,0,5,2.1,unprotected_well,low,low
HH1703,-2.201862,30.276266,Bugesera,Mareba,1,2,2.6,piped,high,middle
HH1704,-2.169944,30.287723,Bugesera,Ntarama,1,0,1.5,piped,high,middle
HH1705,-2.131346,30.289747,Bugesera,Kamabuye,1,5,2.2,protected_well,medium,middle
HH1706,-2.244579,30.195974,Bugesera,Juru,0,3,2.5,protected_well,low,middle
HH1707,-2.140177,30.181485,Bugesera,Mareba,0,1,3.3,surface,high,low
HH1708,-2.093215,30.211872,Bugesera,Gashora,1,3,3.3,protected_well,high,low
HH1709,-2.092511,30.300296,Bugesera,Kamabuye,0,5,2.2,unprotected_well,high,middle
HH1710,-2.142183,30.270107,Bugesera,Juru,0,1,1.6,unprotected_well,medium,middle
HH1711,-2.162514,30.172915,Bugesera,Gashora,0,3,1.9,surface,medium,low
HH1712,-2.164813,30.324445,Bugesera,Kamabuye,1,0,1.7,piped,high,low
HH1713,-2.176632,30.292518,Bugesera,Gashora,0,3,2.6,unprotected_well,low,middle
HH1714,-2.205601,30.314191,Bugesera,Kamabuye,1,1,1.4,protected_well,medium,low
HH1715,-2.104221,30.203576,Bugesera,Juru,0,1,2.4,piped,high,low
HH1716,-2.220619,30.192505,Bugesera,Juru,1,3,2.9,protected_well,low,middle
HH1717,-2.117023,30.19379,Bugesera,Gashora,0,2,2.0,protected_well,high,low
HH1718,-2.106343,30.312046,Bugesera,Kamabuye,0,2,1.8,protected_well,medium,low
HH1719,-2.112654,30.20943,Bugesera,Mareba,0,3,2.8,protected_well,medium,low
HH1720,-2.118543,30.221002,Bugesera,Juru,1,2,2.7,protected_well,medium,middle
HH1721,-2.122584,30.277304,Bugesera,Mareba,0,4,3.2,unprotected_well,low,low
HH1722,-2.096658,30.189475,Bugesera,Mareba,0,0,2.1,piped,low,middle
HH1723,-2.097133,30.193688,Bugesera,Ntarama,0,3,2.6,unprotected_well,low,middle
HH1724,-2.232681,30.260544,Bugesera,Gashora,0,3,1.2,surface,high,low
HH1725,-2.19325,30.216688,Bugesera,Gashora,0,0,1.7,unprotected_well,low,low
HH1726,-2.112358,30.247249,Bugesera,Gashora,0,5,2.5,protected_well,low,low
HH1727,-2.224343,30.203395,Bugesera,Kamabuye,0,2,2.3,protected_well,low,middle
HH1728,-2.090159,30.300235,Bugesera,Juru,0,5,2.3,surface,medium,middle
HH1729,-2.151626,30.197231,Bugesera,Juru,1,5,2.8,protected_well,medium,low
HH1730,-2.109913,30.170452,Bugesera,Ntarama,1,2,3.2,piped,high,middle
HH1731,-2.232496,30.284921,Bugesera,Ntarama,1,0,1.9,protected_well,high,high
HH1732,-2.144571,30.199907,Bugesera,Ntarama,0,4,1.1,unprotected_well,low,low
HH1733,-2.103049,30.221747,Bugesera,Mareba,0,1,2.3,unprotected_well,medium,middle
HH1734,-2.167769,30.233067,Bugesera,Gashora,0,4,3.0,unprotected_well,medium,low
HH1735,-2.148149,30.322896,Bugesera,Kamabuye,0,3,2.1,unprotected_well,medium,low
HH1736,-2.182823,30.197654,Bugesera,Juru,0,2,2.1,protected_well,medium,low
HH1737,-2.186225,30.240662,Bugesera,Kamabuye,0,3,1.6,unprotected_well,low,middle
HH1738,-2.224458,30.165721,Bugesera,Gashora,0,0,1.3,protected_well,high,low
HH1739,-2.170082,30.182259,Bugesera,Gashora,0,3,3.5,surface,low,middle
HH1740,-2.088533,30.176699,Bugesera,Juru,0,5,2.5,surface,low,low
HH1741,-2.240884,30.2556,Bugesera,Mareba,1,3,2.0,protected_well,high,middle
HH1742,-2.091207,30.221001,Bugesera,Ntarama,0,1,2.5,unprotected_well,medium,low
HH1743,-2.221683,30.253404,Bugesera,Mareba,1,1,2.8,protected_well,medium,high
HH1744,-2.129337,30.323993,Bugesera,Gashora,0,3,3.0,piped,low,low
HH1745,-2.187958,30.185935,Bugesera,Gashora,0,0,2.8,unprotected_well,medium,low
HH1746,-2.123244,30.227421,Bugesera,Mareba,0,2,2.2,surface,medium,low
HH1747,-2.218178,30.230856,Bugesera,Ntarama,0,1,1.1,piped,medium,low
HH1748,-2.11694,30.185301,Bugesera,Ntarama,0,2,1.9,unprotected_well,low,low
HH1749,-2.158012,30.316582,Bugesera,Gashora,0,3,3.2,piped,high,middle
HH1750,-2.09597,30.314427,Bugesera,Ntarama,0,0,2.0,unprotected_well,medium,low
HH1751,-2.117146,30.220236,Bugesera,Ntarama,1,4,2.8,protected_well,medium,middle
HH1752,-2.197243,30.297126,Bugesera,Juru,0,0,1.9,protected_well,low,middle
HH1753,-2.090773,30.189197,Bugesera,Juru,0,5,1.1,piped,medium,low
HH1754,-2.139648,30.310452,Bugesera,Kamabuye,0,2,2.0,protected_well,low,low
HH1755,-2.212073,30.297419,Bugesera,Mareba,0,4,1.1,unprotected_well,medium,low
HH1756,-2.170294,30.201497,Bugesera,Gashora,1,0,2.1,piped,medium,high
HH1757,-2.164953,30.221563,Bugesera,Ntarama,0,3,1.3,protected_well,low,low
HH1758,-2.215645,30.260364,Bugesera,Kamabuye,0,0,1.4,surface,low,low
HH1759,-2.088453,30.194299,Bugesera,Juru,0,4,2.1,protected_well,high,middle
HH1760,-2.243407,30.230481,Bugesera,Ntarama,0,4,3.1,unprotected_well,low,low
HH1761,-2.182319,30.307712,Bugesera,Mareba,0,4,2.3,piped,low,middle
HH1762,-2.182623,30.297572,Bugesera,Juru,0,2,2.2,surface,low,low
HH1763,-2.138172,30.269806,Bugesera,Gashora,1,3,2.6,unprotected_well,medium,middle
HH1764,-2.216251,30.282557,Bugesera,Ntarama,0,3,2.4,unprotected_well,medium,low
HH1765,-2.227337,30.272069,Bugesera,Kamabuye,0,1,1.5,unprotected_well,low,low
HH1766,-2.219838,30.212766,Bugesera,Gashora,0,4,3.5,protected_well,medium,middle
HH1767,-2.242919,30.230059,Bugesera,Ntarama,0,3,2.9,surface,medium,low
HH1768,-2.237527,30.308584,Bugesera,Ntarama,0,0,2.7,unprotected_well,high,low
HH1769,-2.143731,30.234349,Bugesera,Ntarama,0,4,2.5,protected_well,medium,middle
HH1770,-2.209558,30.264184,Bugesera,Ntarama,0,1,3.2,surface,medium,low
HH1771,-2.244405,30.324569,Bugesera,Ntarama,0,2,2.1,unprotected_well,low,middle
HH1772,-2.154147,30.324951,Bugesera,Gashora,0,3,3.4,surface,low,low
HH1773,-2.175405,30.201488,Bugesera,Mareba,0,1,2.0,unprotected_well,low,middle
HH1774,-2.102489,30.264228,Bugesera,Mareba,0,0,3.4,unprotected_well,low,low
HH1775,-2.135964,30.167127,Bugesera,Gashora,0,3,2.6,surface,medium,middle
HH1776,-2.123341,30.171551,Bugesera,Mareba,0,1,2.2,protected_well,medium,middle
HH1777,-2.099709,30.205793,Bugesera,Kamabuye,1,1,2.5,piped,medium,low
HH1778,-2.193987,30.242812,Bugesera,Kamabuye,1,3,2.4,piped,high,middle
HH1779,-2.229558,30.174879,Bugesera,Gashora,0,1,1.3,protected_well,low,low
HH1780,-2.146647,30.280759,Bugesera,Kamabuye,1,0,3.0,piped,medium,low
HH1781,-2.210915,30.178527,Bugesera,Gashora,0,0,2.4,surface,low,low
HH1782,-2.0898,30.225629,Bugesera,Kamabuye,0,4,2.1,piped,medium,high
HH1783,-2.163188,30.170792,Bugesera,Juru,0,3,1.1,unprotected_well,medium,low
HH1784,-2.118109,30.303299,Bugesera,Gashora,0,3,3.0,surface,low,middle
HH1785,-2.205301,30.300537,Bugesera,Ntarama,0,1,2.4,unprotected_well,medium,high
HH1786,-2.228052,30.175405,Bugesera,Kamabuye,0,3,2.9,surface,low,low
HH1787,-2.170401,30.222743,Bugesera,Juru,0,5,1.6,protected_well,medium,low
HH1788,-2.226406,30.196621,Bugesera,Gashora,0,1,2.7,piped,low,middle
HH1789,-2.104051,30.228547,Bugesera,Kamabuye,0,3,2.1,protected_well,low,middle
HH1790,-2.160748,30.23728,Bugesera,Ntarama,0,1,3.5,unprotected_well,medium,low
HH1791,-2.175284,30.22071,Bugesera,Kamabuye,0,2,3.4,surface,low,middle
HH1792,-2.192744,30.183885,Bugesera,Juru,0,5,2.1,surface,low,middle
HH1793,-2.093279,30.185247,Bugesera,Mareba,0,0,1.7,protected_well,medium,low
HH1794,-2.159463,30.19764,Bugesera,Mareba,0,2,1.9,piped,medium,low
HH1795,-2.165036,30.255171,Bugesera,Juru,0,0,1.1,protected_well,low,low
HH1796,-2.221444,30.204288,Bugesera,Juru,0,2,3.0,unprotected_well,high,middle
HH1797,-2.172395,30.268531,Bugesera,Gashora,0,1,2.7,unprotected_well,high,middle
HH1798,-2.221294,30.228079,Bugesera,Mareba,0,2,2.0,surface,medium,middle
HH1799,-2.12054,30.296737,Bugesera,Gashora,0,0,1.5,protected_well,medium,low
HH1800,-2.229754,30.278113,Bugesera,Kamabuye,0,5,2.4,unprotected_well,medium,middle
HH1801,-2.223543,30.290117,Bugesera,Juru,0,0,2.8,protected_well,low,middle
HH1802,-2.163357,30.197156,Bugesera,Gashora,0,0,2.9,surface,medium,low
HH1803,-2.111303,30.251625,Bugesera,Juru,0,5,2.5,protected_well,medium,low
HH1804,-2.14807,30.260512,Bugesera,Gashora,0,3,1.3,protected_well,medium,low
HH1805,-2.125372,30.309405,Bugesera,Kamabuye,0,0,2.1,piped,medium,low
HH1806,-2.202402,30.180455,Bugesera,Kamabuye,0,3,1.4,surface,medium,low
HH1807,-2.119009,30.174715,Bugesera,Ntarama,0,1,1.8,surface,medium,middle
HH1808,-2.108581,30.279421,Bugesera,Mareba,0,1,3.5,surface,medium,low
HH1809,-2.177451,30.187941,Bugesera,Ntarama,1,1,3.0,piped,medium,middle
HH1810,-2.136092,30.251537,Bugesera,Mareba,0,4,3.4,surface,medium,middle
HH1811,-2.200881,30.270495,Bugesera,Kamabuye,0,2,1.9,unprotected_well,low,low
HH1812,-2.139705,30.24791,Bugesera,Gashora,0,1,3.0,unprotected_well,low,low
HH1813,-2.193137,30.296834,Bugesera,Juru,1,3,2.4,protected_well,medium,high
HH1814,-2.209355,30.196931,Bugesera,Kamabuye,0,4,2.3,unprotected_well,low,middle
HH1815,-2.167132,30.263292,Bugesera,Kamabuye,0,3,3.3,piped,low,low
HH1816,-2.243579,30.278311,Bugesera,Gashora,0,1,3.5,surface,medium,middle
HH1817,-2.130316,30.21395,Bugesera,Kamabuye,0,5,2.5,unprotected_well,low,low
HH1818,-2.229078,30.285269,Bugesera,Kamabuye,0,0,3.4,unprotected_well,medium,low
HH1819,-2.126752,30.230018,Bugesera,Gashora,0,3,1.3,piped,medium,low
HH1820,-2.229356,30.238297,Bugesera,Kamabuye,1,0,3.0,piped,medium,middle
HH1821,-2.092369,30.242296,Bugesera,Mareba,0,4,1.5,protected_well,medium,low
HH1822,-2.179029,30.29013,Bugesera,Mareba,0,2,3.3,protected_well,low,low
HH1823,-2.096932,30.198324,Bugesera,Mareba,0,0,3.2,unprotected_well,low,low
HH1824,-2.159038,30.175303,Bugesera,Mareba,1,4,2.2,protected_well,low,middle
HH1825,-2.163041,30.216751,Bugesera,Kamabuye,1,0,1.8,piped,high,middle
HH1826,-2.209937,30.195451,Bugesera,Juru,0,1,1.3,protected_well,high,low
HH1827,-2.196107,30.180245,Bugesera,Mareba,0,0,3.2,protected_well,medium,middle
HH1828,-2.093988,30.190435,Bugesera,Mareba,0,0,2.4,protected_well,low,middle
HH1829,-2.142376,30.205426,Bugesera,Kamabuye,0,1,1.4,unprotected_well,low,low
HH1830,-2.125373,30.300703,Bugesera,Ntarama,0,3,2.9,piped,low,middle
HH1831,-2.177585,30.23449,Bugesera,Kamabuye,0,0,2.7,unprotected_well,low,high
HH1832,-2.093714,30.266472,Bugesera,Gashora,0,5,1.9,surface,low,low
HH1833,-2.107446,30.235761,Bugesera,Mareba,0,5,3.2,unprotected_well,low,low
HH1834,-2.230117,30.210987,Bugesera,Gashora,1,3,3.3,protected_well,medium,middle
HH1835,-2.161869,30.208896,Bugesera,Mareba,0,0,2.4,surface,medium,middle
HH1836,-2.191167,30.221246,Bugesera,Ntarama,0,2,1.9,unprotected_well,low,low
HH1837,-2.175537,30.299847,Bugesera,Juru,0,4,1.9,unprotected_well,low,low
HH1838,-2.243311,30.299316,Bugesera,Ntarama,1,5,2.8,protected_well,high,low
HH1839,-2.107141,30.20698,Bugesera,Kamabuye,0,1,2.4,unprotected_well,medium,middle
HH1840,-2.21737,30.261949,Bugesera,Kamabuye,0,3,2.3,protected_well,low,high
HH1841,-2.239242,30.214318,Bugesera,Gashora,0,4,1.1,surface,medium,low
HH1842,-2.137884,30.247584,Bugesera,Gashora,0,3,2.7,surface,high,low
HH1843,-2.099386,30.213651,Bugesera,Kamabuye,0,0,3.5,unprotected_well,low,middle
HH1844,-2.17904,30.166445,Bugesera,Kamabuye,0,4,2.8,piped,low,middle
HH1845,-2.115848,30.22451,Bugesera,Kamabuye,0,2,3.0,piped,medium,low
HH1846,-2.147245,30.284355,Bugesera,Mareba,0,4,2.8,unprotected_well,medium,low
HH1847,-2.167037,30.208016,Bugesera,Ntarama,1,1,2.2,protected_well,high,low
HH1848,-2.16371,30.302901,Bugesera,Mareba,0,1,1.8,protected_well,low,low
HH1849,-2.147161,30.297373,Bugesera,Juru,0,1,1.3,surface,medium,low
HH1850,-2.101593,30.248977,Bugesera,Mareba,1,0,3.3,unprotected_well,high,middle
HH1851,-2.213768,30.241561,Bugesera,Kamabuye,0,0,2.7,protected_well,medium,low
HH1852,-2.133661,30.189599,Bugesera,Mareba,0,1,3.2,unprotected_well,low,low
HH1853,-2.182838,30.220131,Bugesera,Gashora,0,1,2.9,surface,low,low
HH1854,-2.163582,30.173636,Bugesera,Kamabuye,0,1,2.6,unprotected_well,medium,low
HH1855,-2.242773,30.304761,Bugesera,Ntarama,0,4,2.7,unprotected_well,medium,low
HH1856,-2.191991,30.317487,Bugesera,Mareba,1,2,2.6,surface,medium,high
HH1857,-2.181329,30.216933,Bugesera,Kamabuye,0,4,2.3,unprotected_well,medium,low
HH1858,-2.168623,30.287019,Bugesera,Gashora,0,4,2.5,unprotected_well,low,low
HH1859,-2.190183,30.278014,Bugesera,Gashora,0,5,2.9,surface,medium,low
HH1860,-2.093353,30.236344,Bugesera,Mareba,0,5,1.1,piped,low,low
HH1861,-2.208639,30.22733,Bugesera,Kamabuye,0,4,2.6,surface,low,low
HH1862,-2.167604,30.299499,Bugesera,Ntarama,0,5,3.3,protected_well,low,middle
